Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
230075,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.542,,3Q2022,2Q2024
230077,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230077,Air Embolism,0.000,,3Q2022,2Q2024
230077,Blood Incompatibility,0.000,,3Q2022,2Q2024
230077,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.274,,3Q2022,2Q2024
230078,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230078,Air Embolism,0.000,,3Q2022,2Q2024
230078,Blood Incompatibility,0.000,,3Q2022,2Q2024
230078,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230080,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230080,Air Embolism,0.000,,3Q2022,2Q2024
230080,Blood Incompatibility,0.000,,3Q2022,2Q2024
230080,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230081,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230081,Air Embolism,0.000,,3Q2022,2Q2024
230081,Blood Incompatibility,0.000,,3Q2022,2Q2024
230081,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230089,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230089,Air Embolism,0.000,,3Q2022,2Q2024
230089,Blood Incompatibility,0.000,,3Q2022,2Q2024
230089,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.201,,3Q2022,2Q2024
230092,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230092,Air Embolism,0.000,,3Q2022,2Q2024
230092,Blood Incompatibility,0.000,,3Q2022,2Q2024
230092,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.368,,3Q2022,2Q2024
230093,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230093,Air Embolism,0.000,,3Q2022,2Q2024
230093,Blood Incompatibility,0.000,,3Q2022,2Q2024
230093,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.172,,3Q2022,2Q2024
230095,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230095,Air Embolism,0.000,,3Q2022,2Q2024
230095,Blood Incompatibility,0.000,,3Q2022,2Q2024
230095,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230097,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230097,Air Embolism,0.000,,3Q2022,2Q2024
230097,Blood Incompatibility,0.000,,3Q2022,2Q2024
230097,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.506,,3Q2022,2Q2024
230099,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230099,Air Embolism,0.000,,3Q2022,2Q2024
230099,Blood Incompatibility,0.000,,3Q2022,2Q2024
230099,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.670,,3Q2022,2Q2024
230100,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230100,Air Embolism,0.000,,3Q2022,2Q2024
230100,Blood Incompatibility,0.000,,3Q2022,2Q2024
230100,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230104,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230104,Air Embolism,0.000,,3Q2022,2Q2024
230104,Blood Incompatibility,0.000,,3Q2022,2Q2024
230104,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.470,,3Q2022,2Q2024
230105,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230105,Air Embolism,0.000,,3Q2022,2Q2024
230105,Blood Incompatibility,0.000,,3Q2022,2Q2024
230105,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.906,,3Q2022,2Q2024
230108,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230108,Air Embolism,0.000,,3Q2022,2Q2024
230108,Blood Incompatibility,0.000,,3Q2022,2Q2024
230108,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.992,,3Q2022,2Q2024
230110,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230110,Air Embolism,0.000,,3Q2022,2Q2024
230110,Blood Incompatibility,0.000,,3Q2022,2Q2024
230110,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.932,,3Q2022,2Q2024
230117,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230117,Air Embolism,0.000,,3Q2022,2Q2024
230117,Blood Incompatibility,0.000,,3Q2022,2Q2024
230117,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230121,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230121,Air Embolism,0.000,,3Q2022,2Q2024
230121,Blood Incompatibility,0.000,,3Q2022,2Q2024
230121,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.611,,3Q2022,2Q2024
230130,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230130,Air Embolism,0.000,,3Q2022,2Q2024
230130,Blood Incompatibility,0.000,,3Q2022,2Q2024
230130,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.548,,3Q2022,2Q2024
230132,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230132,Air Embolism,0.000,,3Q2022,2Q2024
230132,Blood Incompatibility,0.000,,3Q2022,2Q2024
230132,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.788,,3Q2022,2Q2024
230133,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230133,Air Embolism,0.000,,3Q2022,2Q2024
230133,Blood Incompatibility,0.000,,3Q2022,2Q2024
230133,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230141,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230141,Air Embolism,0.143,,3Q2022,2Q2024
230141,Blood Incompatibility,0.000,,3Q2022,2Q2024
230141,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.286,,3Q2022,2Q2024
230142,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230142,Air Embolism,0.000,,3Q2022,2Q2024
230142,Blood Incompatibility,0.000,,3Q2022,2Q2024
230142,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.398,,3Q2022,2Q2024
230144,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230144,Air Embolism,0.000,,3Q2022,2Q2024
230144,Blood Incompatibility,0.000,,3Q2022,2Q2024
230144,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230146,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230146,Air Embolism,0.000,,3Q2022,2Q2024
230146,Blood Incompatibility,0.000,,3Q2022,2Q2024
230146,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.173,,3Q2022,2Q2024
230151,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230151,Air Embolism,0.000,,3Q2022,2Q2024
230151,Blood Incompatibility,0.000,,3Q2022,2Q2024
230151,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.181,,3Q2022,2Q2024
230156,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230156,Air Embolism,0.000,,3Q2022,2Q2024
230156,Blood Incompatibility,0.000,,3Q2022,2Q2024
230156,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.679,,3Q2022,2Q2024
230165,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230165,Air Embolism,0.000,,3Q2022,2Q2024
230165,Blood Incompatibility,0.000,,3Q2022,2Q2024
230165,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.352,,3Q2022,2Q2024
230167,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230167,Air Embolism,0.000,,3Q2022,2Q2024
230167,Blood Incompatibility,0.000,,3Q2022,2Q2024
230167,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.243,,3Q2022,2Q2024
230174,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230174,Air Embolism,0.000,,3Q2022,2Q2024
230174,Blood Incompatibility,0.000,,3Q2022,2Q2024
230174,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230176,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230176,Air Embolism,0.000,,3Q2022,2Q2024
230176,Blood Incompatibility,0.000,,3Q2022,2Q2024
230176,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.199,,3Q2022,2Q2024
230180,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230180,Air Embolism,0.000,,3Q2022,2Q2024
230180,Blood Incompatibility,0.000,,3Q2022,2Q2024
230180,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230193,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230193,Air Embolism,0.000,,3Q2022,2Q2024
230193,Blood Incompatibility,0.000,,3Q2022,2Q2024
230193,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230195,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230195,Air Embolism,0.000,,3Q2022,2Q2024
230195,Blood Incompatibility,0.000,,3Q2022,2Q2024
230195,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230197,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230197,Air Embolism,0.000,,3Q2022,2Q2024
230197,Blood Incompatibility,0.000,,3Q2022,2Q2024
230197,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.152,,3Q2022,2Q2024
230207,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230207,Air Embolism,0.000,,3Q2022,2Q2024
230207,Blood Incompatibility,0.000,,3Q2022,2Q2024
230207,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.630,,3Q2022,2Q2024
230208,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230208,Air Embolism,0.000,,3Q2022,2Q2024
230208,Blood Incompatibility,0.000,,3Q2022,2Q2024
230208,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230216,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230216,Air Embolism,0.000,,3Q2022,2Q2024
230216,Blood Incompatibility,0.000,,3Q2022,2Q2024
230216,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.438,,3Q2022,2Q2024
230217,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230217,Air Embolism,0.000,,3Q2022,2Q2024
230217,Blood Incompatibility,0.000,,3Q2022,2Q2024
230217,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230222,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230222,Air Embolism,0.000,,3Q2022,2Q2024
230222,Blood Incompatibility,0.000,,3Q2022,2Q2024
230222,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.147,,3Q2022,2Q2024
230227,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230227,Air Embolism,0.000,,3Q2022,2Q2024
230227,Blood Incompatibility,0.000,,3Q2022,2Q2024
230227,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.886,,3Q2022,2Q2024
230230,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230230,Air Embolism,0.000,,3Q2022,2Q2024
230230,Blood Incompatibility,0.000,,3Q2022,2Q2024
230230,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.529,,3Q2022,2Q2024
230236,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230236,Air Embolism,0.000,,3Q2022,2Q2024
230236,Blood Incompatibility,0.000,,3Q2022,2Q2024
230236,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.374,,3Q2022,2Q2024
230239,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230239,Air Embolism,0.000,,3Q2022,2Q2024
230239,Blood Incompatibility,0.000,,3Q2022,2Q2024
230239,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.206,,3Q2022,2Q2024
230241,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230241,Air Embolism,0.000,,3Q2022,2Q2024
230241,Blood Incompatibility,0.000,,3Q2022,2Q2024
230241,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230244,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230244,Air Embolism,0.000,,3Q2022,2Q2024
230244,Blood Incompatibility,0.000,,3Q2022,2Q2024
230244,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.319,,3Q2022,2Q2024
230254,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230254,Air Embolism,0.000,,3Q2022,2Q2024
230254,Blood Incompatibility,0.000,,3Q2022,2Q2024
230254,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.949,,3Q2022,2Q2024
230259,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230259,Air Embolism,0.000,,3Q2022,2Q2024
230259,Blood Incompatibility,0.000,,3Q2022,2Q2024
230259,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.381,,3Q2022,2Q2024
230264,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230264,Air Embolism,0.000,,3Q2022,2Q2024
230264,Blood Incompatibility,0.000,,3Q2022,2Q2024
230264,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230269,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230269,Air Embolism,0.000,,3Q2022,2Q2024
230269,Blood Incompatibility,0.000,,3Q2022,2Q2024
230269,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.964,,3Q2022,2Q2024
230270,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230270,Air Embolism,0.000,,3Q2022,2Q2024
230270,Blood Incompatibility,0.000,,3Q2022,2Q2024
230270,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.384,,3Q2022,2Q2024
230273,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230273,Air Embolism,0.000,,3Q2022,2Q2024
230273,Blood Incompatibility,0.000,,3Q2022,2Q2024
230273,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.717,,3Q2022,2Q2024
230275,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230275,Air Embolism,0.000,,3Q2022,2Q2024
230275,Blood Incompatibility,0.000,,3Q2022,2Q2024
230275,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230277,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230277,Air Embolism,0.000,,3Q2022,2Q2024
230277,Blood Incompatibility,0.000,,3Q2022,2Q2024
230277,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230279,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230279,Air Embolism,0.000,,3Q2022,2Q2024
230279,Blood Incompatibility,0.000,,3Q2022,2Q2024
230279,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
230297,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230297,Air Embolism,0.000,,3Q2022,2Q2024
230297,Blood Incompatibility,0.000,,3Q2022,2Q2024
230297,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.043,,3Q2022,2Q2024
230301,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230301,Air Embolism,0.000,,3Q2022,2Q2024
230301,Blood Incompatibility,0.000,,3Q2022,2Q2024
230301,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.294,,3Q2022,2Q2024
230302,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230302,Air Embolism,0.000,,3Q2022,2Q2024
230302,Blood Incompatibility,0.000,,3Q2022,2Q2024
230302,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.140,,3Q2022,2Q2024
230303,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
230303,Air Embolism,0.000,,3Q2022,2Q2024
230303,Blood Incompatibility,0.000,,3Q2022,2Q2024
230303,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240001,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240001,Air Embolism,0.000,,3Q2022,2Q2024
240001,Blood Incompatibility,0.000,,3Q2022,2Q2024
240001,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.682,,3Q2022,2Q2024
240002,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240002,Air Embolism,0.000,,3Q2022,2Q2024
240002,Blood Incompatibility,0.000,,3Q2022,2Q2024
240002,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.794,,3Q2022,2Q2024
240004,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240004,Air Embolism,0.000,,3Q2022,2Q2024
240004,Blood Incompatibility,0.000,,3Q2022,2Q2024
240004,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.070,,3Q2022,2Q2024
240006,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240006,Air Embolism,0.000,,3Q2022,2Q2024
240006,Blood Incompatibility,0.000,,3Q2022,2Q2024
240006,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240010,Foreign Object Retained After Surgery,0.033,,3Q2022,2Q2024
240010,Air Embolism,0.000,,3Q2022,2Q2024
240010,Blood Incompatibility,0.000,,3Q2022,2Q2024
240010,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.400,,3Q2022,2Q2024
240014,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240014,Air Embolism,0.000,,3Q2022,2Q2024
240014,Blood Incompatibility,0.000,,3Q2022,2Q2024
240014,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240018,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240018,Air Embolism,0.000,,3Q2022,2Q2024
240018,Blood Incompatibility,0.000,,3Q2022,2Q2024
240018,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.880,,3Q2022,2Q2024
240019,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240019,Air Embolism,0.000,,3Q2022,2Q2024
240019,Blood Incompatibility,0.000,,3Q2022,2Q2024
240019,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.114,,3Q2022,2Q2024
240020,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240020,Air Embolism,0.000,,3Q2022,2Q2024
240020,Blood Incompatibility,0.000,,3Q2022,2Q2024
240020,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240022,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240022,Air Embolism,0.000,,3Q2022,2Q2024
240022,Blood Incompatibility,0.000,,3Q2022,2Q2024
240022,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.715,,3Q2022,2Q2024
240030,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240030,Air Embolism,0.000,,3Q2022,2Q2024
240030,Blood Incompatibility,0.000,,3Q2022,2Q2024
240030,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.417,,3Q2022,2Q2024
240036,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240036,Air Embolism,0.000,,3Q2022,2Q2024
240036,Blood Incompatibility,0.000,,3Q2022,2Q2024
240036,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.176,,3Q2022,2Q2024
240038,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240038,Air Embolism,0.111,,3Q2022,2Q2024
240038,Blood Incompatibility,0.000,,3Q2022,2Q2024
240038,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.333,,3Q2022,2Q2024
240040,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240040,Air Embolism,0.000,,3Q2022,2Q2024
240040,Blood Incompatibility,0.000,,3Q2022,2Q2024
240040,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240043,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240043,Air Embolism,0.000,,3Q2022,2Q2024
240043,Blood Incompatibility,0.000,,3Q2022,2Q2024
240043,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240044,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240044,Air Embolism,0.000,,3Q2022,2Q2024
240044,Blood Incompatibility,0.000,,3Q2022,2Q2024
240044,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240047,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240047,Air Embolism,0.000,,3Q2022,2Q2024
240047,Blood Incompatibility,0.000,,3Q2022,2Q2024
240047,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.516,,3Q2022,2Q2024
240050,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240050,Air Embolism,0.000,,3Q2022,2Q2024
240050,Blood Incompatibility,0.000,,3Q2022,2Q2024
240050,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.932,,3Q2022,2Q2024
240052,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240052,Air Embolism,0.000,,3Q2022,2Q2024
240052,Blood Incompatibility,0.000,,3Q2022,2Q2024
240052,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240053,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240053,Air Embolism,0.000,,3Q2022,2Q2024
240053,Blood Incompatibility,0.000,,3Q2022,2Q2024
240053,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.183,,3Q2022,2Q2024
240056,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240056,Air Embolism,0.000,,3Q2022,2Q2024
240056,Blood Incompatibility,0.000,,3Q2022,2Q2024
240056,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240057,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240057,Air Embolism,0.000,,3Q2022,2Q2024
240057,Blood Incompatibility,0.000,,3Q2022,2Q2024
240057,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.492,,3Q2022,2Q2024
240064,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240064,Air Embolism,0.000,,3Q2022,2Q2024
240064,Blood Incompatibility,0.000,,3Q2022,2Q2024
240064,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240066,Foreign Object Retained After Surgery,0.506,,3Q2022,2Q2024
240066,Air Embolism,0.000,,3Q2022,2Q2024
240066,Blood Incompatibility,0.000,,3Q2022,2Q2024
240066,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240069,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240069,Air Embolism,0.000,,3Q2022,2Q2024
240069,Blood Incompatibility,0.000,,3Q2022,2Q2024
240069,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.323,,3Q2022,2Q2024
240071,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240071,Air Embolism,0.000,,3Q2022,2Q2024
240071,Blood Incompatibility,0.000,,3Q2022,2Q2024
240071,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",2.375,,3Q2022,2Q2024
240075,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240075,Air Embolism,0.000,,3Q2022,2Q2024
240075,Blood Incompatibility,0.000,,3Q2022,2Q2024
240075,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.411,,3Q2022,2Q2024
240076,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
240076,Air Embolism,0.000,,3Q2022,2Q2024
240076,Blood Incompatibility,0.000,,3Q2022,2Q2024
240076,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
240078,Foreign Object Retained After Surgery,0.130,,3Q2022,2Q2024
240078,Air Embolism,0.000,,3Q2022,2Q2024
240078,Blood Incompatibility,0.000,,3Q2022,2Q2024
240078,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.652,,3Q2022,2Q2024
240080,Foreign Object Retained After Surgery,0.122,,3Q2022,2Q2024
240080,Air Embolism,0.000,,3Q2022,2Q2024
240080,Blood Incompatibility,0.000,,3Q2022,2Q2024
